Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
13428,3541812,613781504,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13429,669756,613781504,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13430,3469347,613781504,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13431,155973911,615669760,28905472,737366016,155077960,0,23023,0,154460803,32190,131,150244576,4110840,6141,1728.0,3348.0,0.0,76.0,0.0,1.0
13432,4204094,615669760,28905472,737366016,2306295,0,70784,0,0,0,0,0,0,5350,1728.0,3348.0,0.0,76.0,0.0,1.0
13433,3564715,615940096,28905472,737366016,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13434,768741,615940096,28905472,737366016,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13435,3502749,615940096,28905472,737366016,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13436,1726187,615940096,28905472,737366016,686978,0,23404,0,0,0,0,0,0,1813,1728.0,3348.0,0.0,76.0,0.0,1.0
13437,3014794,616206336,28905472,737366016,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13438,1181496,614322176,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13439,3372174,614322176,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13440,1124659,614322176,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13441,3324434,614322176,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13442,1678999,614322176,26877952,735338496,619312,0,23494,0,0,0,0,0,0,1823,1728.0,3348.0,0.0,76.0,0.0,1.0
13443,2972865,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13444,699782,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13445,3339583,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13446,1057814,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13447,3593439,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13448,686067,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13449,3587619,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13450,1456501,614584320,26877952,735338496,755637,0,21801,0,0,0,0,0,0,1572,1728.0,3348.0,0.0,76.0,0.0,1.0
13451,3021797,614584320,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13452,793098,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13453,3573031,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13454,639981,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13455,3378856,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13456,1023930,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13457,3497189,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13458,1307773,614580224,26877952,735338496,603061,0,24466,0,0,0,0,0,0,2064,1728.0,3348.0,0.0,76.0,0.0,1.0
13459,2779713,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13460,671530,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13461,3594281,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13462,736912,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13463,3615290,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13464,664587,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13465,3549166,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13466,1298766,614580224,26873856,735334400,604354,0,23134,0,0,0,0,0,0,2164,1728.0,3348.0,0.0,76.0,0.0,1.0
13467,2791515,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13468,678873,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13469,3571188,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13470,647635,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13471,3540449,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13472,672010,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13473,3556500,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13474,1262648,614580224,26873856,735334400,580028,0,24947,0,0,0,0,0,0,1914,1728.0,3348.0,0.0,76.0,0.0,1.0
13475,2860825,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13476,694112,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13477,3595613,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13478,676419,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13479,3519821,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13480,1066690,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13481,3557612,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13482,1276985,614580224,26877952,735338496,567544,0,23244,0,0,0,0,0,0,1914,1728.0,3348.0,0.0,76.0,0.0,1.0
13483,2958468,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13484,728727,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13485,3361113,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13486,1021485,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13487,3327851,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13488,1028318,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13489,4135756,614580224,26877952,735338496,3583390,0,25428,0,0,0,0,0,0,2965,1728.0,3348.0,0.0,76.0,0.0,1.0
13490,1138114,614580224,26882048,735342592,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13491,2911180,614580224,26882048,735342592,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13492,671459,614580224,26882048,735342592,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13493,3525461,614580224,26882048,735342592,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13494,635332,614580224,26882048,735342592,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13495,3544197,614580224,26882048,735342592,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13496,1362696,614580224,26873856,735334400,585849,0,22652,0,0,0,0,0,0,2104,1728.0,3348.0,0.0,76.0,0.0,1.0
13497,2861687,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13498,724890,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13499,3572980,614580224,26873856,735334400,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13500,1036504,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13501,3605963,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13502,714300,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13503,3540099,614580224,26877952,735338496,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13504,1404544,614580224,26877952,752115712,687198,0,27722,0,0,0,0,0,0,2895,1728.0,3348.0,0.0,76.0,0.0,1.0
13505,3051293,618774528,26877952,752115712,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13506,707207,618774528,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13507,2748134,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13508,664887,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13509,3515112,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13510,628970,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13511,3325206,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13512,1557010,619024384,26873856,752111616,577703,0,23775,0,0,0,0,0,0,1913,1728.0,3348.0,0.0,76.0,0.0,1.0
13513,2870643,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13514,674104,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13515,3560988,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13516,638999,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13517,3501446,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13518,642234,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13519,3487891,619024384,26873856,752111616,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13520,1286894,619024384,26873856,752111616,588203,0,23154,0,0,0,0,0,0,2134,1728.0,3348.0,0.0,76.0,0.0,1.0
13521,3533507,623218688,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13522,1230978,623218688,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13523,3570376,623218688,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13524,1029791,623218688,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13525,3553965,623218688,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13526,1113888,623218688,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13527,3415796,623218688,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13528,1799645,623218688,26877952,768892928,706766,0,34224,0,0,0,0,0,0,3366,1728.0,3348.0,0.0,76.0,0.0,1.0
13529,3158052,625573888,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13530,701416,625573888,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13531,3567630,625573888,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13532,675587,625573888,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13533,3546281,625573888,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13534,757140,625573888,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13535,4042241,625573888,26877952,768892928,3530391,0,26429,0,0,0,0,0,0,1993,1728.0,3348.0,0.0,76.0,0.0,1.0
13536,1196995,625844224,26886144,768901120,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13537,2838764,625844224,26886144,768901120,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13538,671178,625844224,26886144,768901120,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13539,3349732,625844224,26886144,768901120,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13540,1031715,625844224,26886144,768901120,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13541,3526754,625844224,26886144,768901120,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13542,1422147,625848320,26877952,768892928,627066,0,24636,0,0,0,0,0,0,1843,1728.0,3348.0,0.0,76.0,0.0,1.0
13543,2883197,626114560,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13544,680015,626114560,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13545,3594962,626114560,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13546,774583,626110464,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13547,3631200,626110464,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13548,657493,626110464,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13549,3373337,626110464,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13550,1800887,626110464,26877952,768892928,638207,0,28474,0,0,0,0,0,0,2985,1728.0,3348.0,0.0,76.0,0.0,1.0
13551,3030473,626110464,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13552,743033,626110464,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13553,2679886,626110464,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13554,645881,626110464,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13555,3565086,626110464,26877952,768892928,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13556,781044,626110464,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13557,3585263,626110464,26873856,768888832,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13558,1302653,626110464,26873856,785666048,624792,0,24646,0,0,0,0,0,0,2294,1728.0,3348.0,0.0,76.0,0.0,1.0
13559,3080317,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13560,705483,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13561,2765597,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13562,655319,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13563,3516766,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13564,647455,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13565,3564525,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13566,1286503,630558720,26873856,785666048,611867,0,24205,0,0,0,0,0,0,1774,1728.0,3348.0,0.0,76.0,0.0,1.0
13567,3355413,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13568,680396,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13569,3096047,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13570,694753,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13571,3599150,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13572,1074986,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13573,3583911,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13574,1409964,630558720,26877952,785670144,660128,0,28333,0,0,0,0,0,0,2535,1728.0,3348.0,0.0,76.0,0.0,1.0
13575,2914045,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13576,735219,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13577,3533998,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13578,718647,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13579,3514291,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13580,661892,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13581,3498661,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13582,1262918,630558720,26873856,785666048,600496,0,24747,0,0,0,0,0,0,2304,1728.0,3348.0,0.0,76.0,0.0,1.0
13583,2859232,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13584,672311,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13585,2745229,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13586,661892,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13587,3551039,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13588,658495,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13589,3515974,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13590,1283848,630558720,26873856,785666048,578254,0,22933,0,0,0,0,0,0,2094,1728.0,3348.0,0.0,76.0,0.0,1.0
13591,2812385,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13592,666700,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13593,2679245,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13594,676729,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13595,3435072,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13596,1007109,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13597,3389717,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13598,1695199,630558720,26877952,785670144,628288,0,27432,0,0,0,0,0,0,2234,1728.0,3348.0,0.0,76.0,0.0,1.0
13599,3173341,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13600,739777,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13601,2833664,630558720,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13602,759074,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13603,3578261,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13604,656882,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13605,3593089,630558720,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13606,1280601,630558720,26873856,785666048,594856,0,24907,0,0,0,0,0,0,2274,1728.0,3348.0,0.0,76.0,0.0,1.0
13607,2883047,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13608,691597,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13609,3587518,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13610,649699,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13611,3542433,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13612,665678,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13613,3594642,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13614,1239094,630829056,26873856,785666048,576020,0,23444,0,0,0,0,0,0,2114,1728.0,3348.0,0.0,76.0,0.0,1.0
13615,2871595,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13616,676027,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13617,2936557,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13618,778830,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13619,3430143,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13620,1068764,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13621,3401800,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13622,1730635,630829056,26877952,785670144,664246,0,28684,0,0,0,0,0,0,3206,1728.0,3348.0,0.0,76.0,0.0,1.0
13623,2853872,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13624,744336,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13625,2660469,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13626,656942,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13627,3357527,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13628,1048266,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13629,3518548,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13630,1270293,630829056,26877952,785670144,605004,0,25427,0,0,0,0,0,0,1503,1728.0,3348.0,0.0,76.0,0.0,1.0
13631,3187147,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13632,666019,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13633,3189742,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13634,762450,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13635,3341937,630829056,26873856,785666048,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13636,965210,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13637,3506376,630829056,26877952,785670144,0,0,0,0,0,0,0,0,0,0,1728.0,3348.0,0.0,76.0,0.0,1.0
13638,1534057,630829056,26877952,785670144,834064,0,25328,0,0,0,0,0,0,1873,1728.0,3348.0,0.0,76.0,0.0,1.0
