Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
34595;4005081;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34596;1750402;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34597;3951581;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34598;2527079;842129408;54624256;914079744;724950;0;33573;0;0;0;0;0;0;3646;1728;3348;0;76;0;1;
34599;4065434;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34600;1771603;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34601;3974343;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34602;1738821;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34603;3996695;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34604;2551194;842129408;54624256;914079744;736231;0;34274;0;0;0;0;0;0;3036;1728;3348;0;76;0;1;
34605;4031852;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34606;1814733;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34607;4000332;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34608;10828297;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34609;242180361;849293312;62210048;921665536;241027208;0;33753;0;237264491;35887;130;233126652;4024207;7945;1728;3348;0;76;0;1;
34610;4795504;849293312;62210048;921665536;2395281;0;75241;0;0;0;0;0;0;6913;1728;3348;0;76;0;1;
34611;4403438;849293312;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34612;2118853;849293312;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34613;4031611;849293312;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34614;2710343;849293312;62210048;921665536;784812;0;34334;0;0;0;0;0;0;3596;1728;3348;0;76;0;1;
34615;4109206;849293312;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34616;1880657;849293312;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34617;4006243;849293312;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34618;2398689;847097856;59854848;919310336;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34619;5019233;847097856;59854848;919310336;3754361;0;37790;0;0;0;0;0;0;3216;1728;3348;0;76;0;1;
34620;2146966;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34621;4009750;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34622;1686613;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34623;4019058;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34624;2525216;842133504;54628352;914083840;774362;0;33252;0;0;0;0;0;0;3406;1728;3348;0;76;0;1;
34625;4181902;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34626;2074100;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34627;4026090;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34628;1918568;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34629;4031701;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34630;2778421;842129408;54624256;914079744;755517;0;35056;0;0;0;0;0;0;3546;1728;3348;0;76;0;1;
34631;4081314;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34632;1888902;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34633;3977289;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34634;1859337;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34635;4956015;842129408;54624256;914079744;3707754;0;33102;0;0;0;0;0;0;3326;1728;3348;0;76;0;1;
34636;1993909;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34637;3993179;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34638;1856201;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34639;3995543;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34640;2710333;842129408;54628352;914083840;759404;0;32481;0;0;0;0;0;0;3357;1728;3348;0;76;0;1;
34641;4085151;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34642;2030217;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34643;4024888;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34644;1897288;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34645;3978932;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34646;2735720;842129408;54624256;914079744;778179;0;33803;0;0;0;0;0;0;3316;1728;3348;0;76;0;1;
34647;4119426;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34648;1856933;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34649;4019458;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34650;1795969;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34651;4954622;842129408;54624256;914079744;3686343;0;33293;0;0;0;0;0;0;3226;1728;3348;0;76;0;1;
34652;1827518;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34653;3969374;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34654;1718453;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34655;4009680;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34656;2615295;842129408;54628352;914083840;751139;0;33934;0;0;0;0;0;0;3536;1728;3348;0;76;0;1;
34657;4034135;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34658;1931382;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34659;3996304;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34660;1734052;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34661;3977709;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34662;2583856;842129408;54624256;914079744;723617;0;36128;0;0;0;0;0;0;3136;1728;3348;0;76;0;1;
34663;4073269;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34664;1794476;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34665;3987057;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34666;1769698;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34667;237663680;844288000;56979456;916434944;236478979;0;34034;0;232762418;32260;320;228633375;4027493;5781;1728;3348;0;76;0;1;
34668;4951676;844288000;56979456;916434944;2265839;0;75833;0;0;0;0;0;0;7213;1728;3348;0;76;0;1;
34669;4182724;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34670;2539442;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34671;4013066;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34672;2566463;844288000;56979456;916434944;781104;0;33833;0;0;0;0;0;0;3767;1728;3348;0;76;0;1;
34673;4134033;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34674;1936732;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34675;4011082;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34676;2292590;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34677;5047276;842129408;54624256;914079744;3620650;0;33303;0;0;0;0;0;0;3506;1728;3348;0;76;0;1;
34678;1847154;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34679;3998429;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34680;1683607;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34681;4024478;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34682;2510609;842129408;54628352;914083840;755918;0;32972;0;0;0;0;0;0;3366;1728;3348;0;76;0;1;
34683;4092545;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34684;2091081;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34685;4285117;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34686;1861591;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34687;4994587;842129408;54624256;914079744;3896427;0;34585;0;0;0;0;0;0;4157;1728;3348;0;76;0;1;
34688;2230763;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34689;4039656;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34690;1769819;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34691;3976558;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34692;2611518;842129408;54628352;914083840;755086;0;38983;0;0;0;0;0;0;3667;1728;3348;0;76;0;1;
34693;4308029;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34694;1680772;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34695;4297831;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34696;1187356;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34697;4016743;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34698;2632667;842129408;54632448;914087936;733826;0;34264;0;0;0;0;0;0;3477;1728;3348;0;76;0;1;
34699;4249710;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34700;1829902;842125312;54620160;914075648;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34701;4057880;842125312;54620160;914075648;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34702;1778435;842125312;54620160;914075648;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34703;4925297;842125312;54620160;914075648;3679180;0;34374;0;0;0;0;0;0;3126;1728;3348;0;76;0;1;
34704;1971537;842125312;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34705;4042782;842125312;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34706;1755122;842125312;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34707;3989442;842125312;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34708;2637797;842125312;54628352;914083840;769292;0;32712;0;0;0;0;0;0;3407;1728;3348;0;76;0;1;
34709;4092535;842125312;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34710;1961238;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34711;3991876;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34712;1753989;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34713;4004970;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34714;2636845;842129408;54624256;914079744;773320;0;33192;0;0;0;0;0;0;3266;1728;3348;0;76;0;1;
34715;4038514;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34716;1849829;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34717;4021112;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34718;1746064;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34719;3984071;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34720;2564329;842129408;54624256;914079744;734939;0;34916;0;0;0;0;0;0;3466;1728;3348;0;76;0;1;
34721;4087516;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34722;1809794;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34723;3990964;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34724;1755392;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34725;4943581;842129408;54624256;914079744;3668219;0;33372;0;0;0;0;0;0;4007;1728;3348;0;76;0;1;
34726;1853547;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34727;4028855;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34728;1767836;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34729;4011133;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34730;2580990;842129408;54628352;914083840;773180;0;54703;0;0;0;0;0;0;3556;1728;3348;0;76;0;1;
34731;4056517;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34732;1982588;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34733;4062739;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34734;1777393;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34735;3988049;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34736;2638478;842129408;54624256;914079744;752211;0;33032;0;0;0;0;0;0;3657;1728;3348;0;76;0;1;
34737;4099779;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34738;1826375;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34739;3996215;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34740;1798674;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34741;4965523;842129408;54624256;914079744;3677817;0;33393;0;0;0;0;0;0;3486;1728;3348;0;76;0;1;
34742;1855830;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34743;4003218;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34744;1781341;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34745;4035769;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34746;2620504;842129408;54628352;914083840;745478;0;31730;0;0;0;0;0;0;3346;1728;3348;0;76;0;1;
34747;4054303;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34748;1940760;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34749;4025299;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34750;1753208;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34751;3983100;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34752;241469398;844288000;62210048;921665536;239506496;0;33353;0;238681229;36658;290;233529998;5035694;7043;1728;3348;0;76;0;1;
34753;4613933;844288000;62210048;921665536;2489891;0;75642;0;0;0;0;0;0;7174;1728;3348;0;76;0;1;
34754;4449956;844288000;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34755;3104292;844288000;62210048;921665536;751890;0;32662;0;0;0;0;0;0;3377;1728;3348;0;76;0;1;
34756;4133442;844288000;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34757;1923668;844288000;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34758;4013497;844288000;62210048;921665536;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34759;3302583;842166272;59863040;919318528;827853;0;34445;0;0;0;0;0;0;3427;1728;3348;0;76;0;1;
34760;4110869;842166272;59863040;919318528;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34761;2041899;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34762;3992448;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34763;1882881;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34764;4025630;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34765;2558788;842129408;54624256;914079744;810600;0;34936;0;0;0;0;0;0;3466;1728;3348;0;76;0;1;
34766;4087405;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34767;1939317;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34768;4070003;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34769;1915713;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34770;5354432;842129408;54624256;914079744;4289364;0;33302;0;0;0;0;0;0;4359;1728;3348;0;76;0;1;
34771;2228089;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34772;4016933;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34773;2150523;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34774;4063361;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34775;3202326;842129408;54628352;914083840;844534;0;33423;0;0;0;0;0;0;3276;1728;3348;0;76;0;1;
34776;4228651;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34777;2200697;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34778;4065755;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34779;1813781;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34780;4917311;842129408;54632448;914087936;3716640;0;34154;0;0;0;0;0;0;3597;1728;3348;0;76;0;1;
34781;2009228;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34782;4038284;842129408;54632448;914087936;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34783;2037441;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34784;3992528;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34785;2707688;842133504;54628352;914083840;746480;0;34204;0;0;0;0;0;0;3406;1728;3348;0;76;0;1;
34786;4106872;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34787;2042951;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34788;3994591;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34789;1895475;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34790;4030298;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34791;2744517;842129408;54624256;914079744;764384;0;33252;0;0;0;0;0;0;3988;1728;3348;0;76;0;1;
34792;4042210;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34793;1935881;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34794;4026492;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34795;1875287;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34796;4973056;842129408;54624256;914079744;3723724;0;36077;0;0;0;0;0;0;3426;1728;3348;0;76;0;1;
34797;2060404;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34798;4029677;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34799;1907498;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34800;3982920;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34801;2717336;842129408;54628352;914083840;739937;0;35497;0;0;0;0;0;0;3166;1728;3348;0;76;0;1;
34802;4117532;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34803;2057128;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34804;4004701;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34805;1891447;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34806;238309992;844288000;56979456;916434944;237119119;0;33583;0;233330604;35407;130;229161765;4063841;5510;1728;3348;0;76;0;1;
34807;5730056;844288000;56979456;916434944;3389256;0;72766;0;0;0;0;0;0;7014;1728;3348;0;76;0;1;
34808;4240603;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34809;2421752;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34810;5000899;844288000;56979456;916434944;3549697;0;33653;0;0;0;0;0;0;3426;1728;3348;0;76;0;1;
34811;1870839;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34812;4090601;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34813;3208447;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34814;4203844;844288000;56979456;916434944;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34815;5151390;842133504;54628352;914083840;996719;0;43652;0;0;0;0;0;0;4939;1728;3348;0;76;0;1;
34816;4351691;842133504;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34817;3647731;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34818;4224232;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34819;4499869;842129408;54624256;914079744;948599;0;42900;0;0;0;0;0;0;4869;1728;3348;0;76;0;1;
34820;4348886;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34821;3451092;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34822;4303220;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34823;4308541;842129408;54624256;914079744;936606;0;41108;0;0;0;0;0;0;4489;1728;3348;0;76;0;1;
34824;4336172;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34825;3251679;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34826;4178816;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34827;4469622;842129408;54624256;914079744;1140689;0;43471;0;0;0;0;0;0;4439;1728;3348;0;76;0;1;
34828;4341692;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34829;2562255;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34830;4241344;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34831;3414363;842129408;54624256;914079744;909235;0;46467;0;0;0;0;0;0;4439;1728;3348;0;76;0;1;
34832;4376227;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34833;3144958;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34834;4243047;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34835;4208733;842129408;54624256;914079744;901621;0;42820;0;0;0;0;0;0;5080;1728;3348;0;76;0;1;
34836;4346000;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34837;3304818;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34838;4227418;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34839;4272693;842129408;54624256;914079744;905358;0;43592;0;0;0;0;0;0;4549;1728;3348;0;76;0;1;
34840;4314321;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34841;3316369;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34842;4262143;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34843;3208277;842129408;54624256;914079744;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
34844;5422920;842129408;54624256;914079744;3936663;0;44934;0;0;0;0;0;0;4729;1728;3348;0;76;0;1;
34845;3231080;842129408;54628352;914083840;0;0;0;0;0;0;0;0;0;0;1728;3348;0;76;0;1;
